,symbol,exchange,symbol_on_exchange,base_asset,quote_asset,expire_at,has_buy_sell_data,is_perpetual,margined,oi_lq_vol_denominated_in,has_long_short_ratio_data,has_ohlcv_data
766,SOLUSD_PERP.0,0,SOLUSD,SOL,USD,,True,True,COIN,CONTRACTS,False,True
767,DOTBTC_PERP.F,F,DOTF0:BTCF0,DOT,BTC,,True,True,STABLE,BASE_ASSET,False,True
768,BMEXUSD_PERP.0,0,BMEXUSD,BMEX,USD,,True,True,COIN,CONTRACTS,False,True
769,pf_xrpusd.K,K,pf_xrpusd,XRP,USD,,True,True,STABLE,BASE_ASSET,False,True
770,CFX_USDT.Y,Y,CFX_USDT,CFX,USDT,,True,True,STABLE,BASE_ASSET,False,True
771,PERP_XLM_USDT.W,W,PERP_XLM_USDT,XLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
772,PERP_ATOM_USDT.W,W,PERP_ATOM_USDT,ATOM,USDT,,True,True,STABLE,BASE_ASSET,False,True
773,pf_xlmusd.K,K,pf_xlmusd,XLM,USD,,True,True,STABLE,BASE_ASSET,False,True
774,SLPUSDT_PERP.3,3,SLP-USDT-SWAP,SLP,USDT,,True,True,STABLE,BASE_ASSET,False,True
775,XVGUSDT_PERP.4,4,XVG-USDT,XVG,USDT,,True,True,STABLE,BASE_ASSET,False,True
776,NEAR-USD.8,8,NEAR-USD,NEAR,USD,,True,True,STABLE,BASE_ASSET,False,True
777,pf_rlcusd.K,K,pf_rlcusd,RLC,USD,,True,True,STABLE,BASE_ASSET,False,True
778,FLR_USDT.Y,Y,FLR_USDT,FLR,USDT,,True,True,STABLE,BASE_ASSET,False,True
779,AAVEUSDT_PERP.4,4,AAVE-USDT,AAVE,USDT,,True,True,STABLE,BASE_ASSET,False,True
780,STORJUSDT_PERP.4,4,STORJ-USDT,STORJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
781,FETUSDT_PERP.4,4,FET-USDT,FET,USDT,,True,True,STABLE,BASE_ASSET,False,True
782,LINK_USDC-PERPETUAL.2,2,LINK_USDC-PERPETUAL,LINK,USDC,,True,True,STABLE,BASE_ASSET,False,True
783,NEAR_USDC-PERPETUAL.2,2,NEAR_USDC-PERPETUAL,NEAR,USDC,,True,True,STABLE,BASE_ASSET,False,True
784,SOLUSD.7,7,SOLUSD,SOL,USD,,True,True,STABLE,BASE_ASSET,False,True
785,LTCUSD_PERP.4,4,LTC-USD,LTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
786,LINK-USD.8,8,LINK-USD,LINK,USD,,True,True,STABLE,BASE_ASSET,False,True
787,ZRX-USD.8,8,ZRX-USD,ZRX,USD,,True,True,STABLE,BASE_ASSET,False,True
788,OCEAN_USDT.Y,Y,OCEAN_USDT,OCEAN,USDT,,True,True,STABLE,BASE_ASSET,False,True
789,PERP_ZEN_USDT.W,W,PERP_ZEN_USDT,ZEN,USDT,,True,True,STABLE,BASE_ASSET,False,True
790,LRCUSDT_PERP.4,4,LRC-USDT,LRC,USDT,,True,True,STABLE,BASE_ASSET,False,True
791,XRPUSD_PERP.3,3,XRP-USD-SWAP,XRP,USD,,True,True,COIN,QUOTE_ASSET,False,True
792,RVNUSDT_PERP.3,3,RVN-USDT-SWAP,RVN,USDT,,True,True,STABLE,BASE_ASSET,False,True
793,pf_avaxusd.K,K,pf_avaxusd,AVAX,USD,,True,True,STABLE,BASE_ASSET,False,True
794,MAGIC_USDT.Y,Y,MAGIC_USDT,MAGIC,USDT,,True,True,STABLE,BASE_ASSET,False,True
795,BOND_USDT.Y,Y,BOND_USDT,BOND,USDT,,True,True,STABLE,BASE_ASSET,False,True
796,SHIBUSDT_PERP.0,0,SHIBUSDT,SHIB,USDT,,True,True,STABLE,BASE_ASSET,False,True
797,SHIBUSDT_PERP.F,F,SHIBF0:USTF0,SHIB,USDT,,True,True,STABLE,BASE_ASSET,False,True
798,ETC-USD.8,8,ETC-USD,ETC,USD,,True,True,STABLE,BASE_ASSET,False,True
799,ADAUSDT_PERP.F,F,ADAF0:USTF0,ADA,USDT,,True,True,STABLE,BASE_ASSET,False,True
800,USTC_USDT.Y,Y,USTC_USDT,USTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
801,YFI_USDT.Y,Y,YFI_USDT,YFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
802,BLZUSDT_PERP.4,4,BLZ-USDT,BLZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
803,SPELL_USDT.Y,Y,SPELL_USDT,SPELL,USDT,,True,True,STABLE,BASE_ASSET,False,True
804,GFTUSDT_PERP.3,3,GFT-USDT-SWAP,GFT,USDT,,True,True,STABLE,BASE_ASSET,False,True
805,BTC_USDT.Y,Y,BTC_USDT,BTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
806,PERP_MATIC_USDT.W,W,PERP_MATIC_USDT,MATIC,USDT,,True,True,STABLE,BASE_ASSET,False,True
807,ALGOUSDT_PERP.4,4,ALGO-USDT,ALGO,USDT,,True,True,STABLE,BASE_ASSET,False,True
808,MATIC_USDC-PERP.2,2,MATIC_USDC-PERPETUAL,MATIC,USDC,,True,True,STABLE,BASE_ASSET,False,True
809,TRX_USDC-PERPETUAL.2,2,TRX_USDC-PERPETUAL,TRX,USDC,,True,True,STABLE,BASE_ASSET,False,True
810,BTCEURT_PERP.F,F,BTCF0:EUTF0,BTC,EURT,,True,True,STABLE,BASE_ASSET,False,True
811,SUSHIUSDT_PERP.F,F,SUSHIF0:USTF0,SUSHI,USDT,,True,True,STABLE,BASE_ASSET,False,True
812,PERP_1000LUNC_USDT.W,W,PERP_1000LUNC_USDT,1000LUNC,USDT,,True,True,STABLE,BASE_ASSET,False,True
813,NMR_USDT.Y,Y,NMR_USDT,NMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
814,DOGEUSDT_PERP.4,4,DOGE-USDT,DOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
815,PERP_DASH_USDT.W,W,PERP_DASH_USDT,DASH,USDT,,True,True,STABLE,BASE_ASSET,False,True
816,fi_ethusd_231027.K,K,fi_ethusd_231027,ETH,USD,1698418800000.0,True,False,COIN,QUOTE_ASSET,False,True
817,DYDX_USDT.Y,Y,DYDX_USDT,DYDX,USDT,,True,True,STABLE,BASE_ASSET,False,True
818,SOLUSD_PERP.3,3,SOL-USD-SWAP,SOL,USD,,True,True,COIN,QUOTE_ASSET,False,True
819,SXP_USDT.Y,Y,SXP_USDT,SXP,USDT,,True,True,STABLE,BASE_ASSET,False,True
820,PERP_ZIL_USDT.W,W,PERP_ZIL_USDT,ZIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
821,IOTUSDT_PERP.F,F,IOTF0:USTF0,IOTA,USDT,,True,True,STABLE,BASE_ASSET,False,True
822,PERP_JOE_USDT.W,W,PERP_JOE_USDT,JOE,USDT,,True,True,STABLE,BASE_ASSET,False,True
823,BTCUSDC_PERP.3,3,BTC-USDC-SWAP,BTC,USDC,,True,True,STABLE,BASE_ASSET,False,True
824,PERP_RNDR_USDT.W,W,PERP_RNDR_USDT,RNDR,USDT,,True,True,STABLE,BASE_ASSET,False,True
825,KDA_USDT.Y,Y,KDA_USDT,KDA,USDT,,True,True,STABLE,BASE_ASSET,False,True
826,CHZUSDT_PERP.3,3,CHZ-USDT-SWAP,CHZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
827,ETH_USD.Y,Y,ETH_USD,ETH,USD,,True,True,COIN,CONTRACTS,False,True
828,XRPUSDT_PERP.F,F,XRPF0:USTF0,XRP,USDT,,True,True,STABLE,BASE_ASSET,False,True
829,PERP_DODO_USDT.W,W,PERP_DODO_USDT,DODO,USDT,,True,True,STABLE,BASE_ASSET,False,True
830,SHIBUSD_PERP.0,0,SHIBUSD,SHIB,USD,,True,True,COIN,CONTRACTS,False,True
831,BALUSDT_PERP.3,3,BAL-USDT-SWAP,BAL,USDT,,True,True,STABLE,BASE_ASSET,False,True
832,RSRUSDT_PERP.3,3,RSR-USDT-SWAP,RSR,USDT,,True,True,STABLE,BASE_ASSET,False,True
833,PERP_USDT.Y,Y,PERP_USDT,PERP,USDT,,True,True,STABLE,BASE_ASSET,False,True
834,pf_adausd.K,K,pf_adausd,ADA,USD,,True,True,STABLE,BASE_ASSET,False,True
835,PERP_CYBER_USDT.W,W,PERP_CYBER_USDT,CYBER,USDT,,True,True,STABLE,BASE_ASSET,False,True
836,DOTUSDT_PERP.0,0,DOTUSDT,DOT,USDT,,True,True,STABLE,BASE_ASSET,False,True
837,ETHUSD_PERP.0,0,ETHUSD,ETH,USD,,True,True,COIN,CONTRACTS,False,True
838,BAIDOGE_USDT.Y,Y,BAIDOGE_USDT,AIDOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
839,AR_USDT.Y,Y,AR_USDT,AR,USDT,,True,True,STABLE,BASE_ASSET,False,True
840,EOSUSD_PERP.3,3,EOS-USD-SWAP,EOS,USD,,True,True,COIN,QUOTE_ASSET,False,True
841,PERP_PERP_USDT.W,W,PERP_PERP_USDT,PERP,USDT,,True,True,STABLE,BASE_ASSET,False,True
842,NTRNUSDT_PERP.0,0,NTRNUSDT,NTRN,USDT,,True,True,STABLE,BASE_ASSET,False,True
843,BCHUSD_PERP.3,3,BCH-USD-SWAP,BCH,USD,,True,True,COIN,QUOTE_ASSET,False,True
844,pf_storjusd.K,K,pf_storjusd,STORJ,USD,,True,True,STABLE,BASE_ASSET,False,True
845,BNBUSD_PERP.0,0,BNBUSD,BNB,USD,,True,True,COIN,CONTRACTS,False,True
846,ASTRA_USDT.Y,Y,ASTRA_USDT,ASTRA,USDT,,True,True,STABLE,BASE_ASSET,False,True
847,COMP-USD.8,8,COMP-USD,COMP,USD,,True,True,STABLE,BASE_ASSET,False,True
848,PERP_GALA_USDT.W,W,PERP_GALA_USDT,GALA,USDT,,True,True,STABLE,BASE_ASSET,False,True
849,ETH-29DEC23.2,2,ETH-29DEC23,ETH,USD,1703836800000.0,True,False,COIN,QUOTE_ASSET,False,True
850,PERP_LINA_USDT.W,W,PERP_LINA_USDT,LINA,USDT,,True,True,STABLE,BASE_ASSET,False,True
851,STMX_USDT.Y,Y,STMX_USDT,STMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
852,pf_ethwusd.K,K,pf_ethwusd,ETHW,USD,,True,True,STABLE,BASE_ASSET,False,True
853,SOLUSDT_PERP.F,F,SOLF0:USTF0,SOL,USDT,,True,True,STABLE,BASE_ASSET,False,True
854,SOLUSDT_PERP.4,4,SOL-USDT,SOL,USDT,,True,True,STABLE,BASE_ASSET,False,True
855,LRC_USDT.Y,Y,LRC_USDT,LRC,USDT,,True,True,STABLE,BASE_ASSET,False,True
856,XMRUSDT_PERP.3,3,XMR-USDT-SWAP,XMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
857,LINKUSD_PERP.4,4,LINK-USD,LINK,USD,,True,True,COIN,QUOTE_ASSET,False,True
858,OP_USDT.Y,Y,OP_USDT,OP,USDT,,True,True,STABLE,BASE_ASSET,False,True
859,SLP_USDT.Y,Y,SLP_USDT,SLP,USDT,,True,True,STABLE,BASE_ASSET,False,True
860,LTC-USD.8,8,LTC-USD,LTC,USD,,True,True,STABLE,BASE_ASSET,False,True
861,CELR_USDT.Y,Y,CELR_USDT,CELR,USDT,,True,True,STABLE,BASE_ASSET,False,True
862,BTS_USDT.Y,Y,BTS_USDT,BTS,USDT,,True,True,STABLE,BASE_ASSET,False,True
863,APTUSD_PERP.0,0,APTUSD,APT,USD,,True,True,COIN,CONTRACTS,False,True
864,ETHUSDZ23.0,0,ETHUSDZ23,ETH,USD,1703851200000.0,True,False,COIN,CONTRACTS,False,True
865,PERP_ORDI_USDT.W,W,PERP_ORDI_USDT,ORDI,USDT,,True,True,STABLE,BASE_ASSET,False,True
866,XEC_USDT.Y,Y,XEC_USDT,XEC,USDT,,True,True,STABLE,BASE_ASSET,False,True
867,MAGICUSDT_PERP.3,3,MAGIC-USDT-SWAP,MAGIC,USDT,,True,True,STABLE,BASE_ASSET,False,True
868,ZTX_USDT.Y,Y,ZTX_USDT,ZTX,USDT,,True,True,STABLE,BASE_ASSET,False,True
869,pf_gmxusd.K,K,pf_gmxusd,GMX,USD,,True,True,STABLE,BASE_ASSET,False,True
870,PERP_IMX_USDT.W,W,PERP_IMX_USDT,IMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
871,DOGE_USDC-PERPETUAL.2,2,DOGE_USDC-PERPETUAL,DOGE,USDC,,True,True,STABLE,BASE_ASSET,False,True
872,VRAUSDT_PERP.3,3,VRA-USDT-SWAP,VRA,USDT,,True,True,STABLE,BASE_ASSET,False,True
873,ARB_USDT.Y,Y,ARB_USDT,ARB,USDT,,True,True,STABLE,BASE_ASSET,False,True
874,LDOUSDT_PERP.3,3,LDO-USDT-SWAP,LDO,USDT,,True,True,STABLE,BASE_ASSET,False,True
875,BAKE_USDT.Y,Y,BAKE_USDT,BAKE,USDT,,True,True,STABLE,BASE_ASSET,False,True
876,PERP_ETC_USDT.W,W,PERP_ETC_USDT,ETC,USDT,,True,True,STABLE,BASE_ASSET,False,True
877,PERP_FIL_USDT.W,W,PERP_FIL_USDT,FIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
878,TONUSDT_PERP.3,3,TON-USDT-SWAP,TON,USDT,,True,True,STABLE,BASE_ASSET,False,True
879,PERP_XRP_USDT.W,W,PERP_XRP_USDT,XRP,USDT,,True,True,STABLE,BASE_ASSET,False,True
880,pf_uniusd.K,K,pf_uniusd,UNI,USD,,True,True,STABLE,BASE_ASSET,False,True
881,CFXUSDT_PERP.3,3,CFX-USDT-SWAP,CFX,USDT,,True,True,STABLE,BASE_ASSET,False,True
882,NEARUSDT_PERP.4,4,NEAR-USDT,NEAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
883,BSVUSD_PERP.3,3,BSV-USD-SWAP,BSV,USD,,True,True,COIN,QUOTE_ASSET,False,True
884,PERP_LOOKS_USDT.W,W,PERP_LOOKS_USDT,LOOKS,USDT,,True,True,STABLE,BASE_ASSET,False,True
885,GSTUSDT_PERP.4,4,GST-USDT,GST,USDT,,True,True,STABLE,BASE_ASSET,False,True
886,XRPUSD_PERP.K,K,pi_xrpusd,XRP,USD,,True,True,COIN,QUOTE_ASSET,False,True
887,BTCEUR_PERP.0,0,XBTEUR,BTC,EUR,,True,True,COIN,QUOTE_ASSET,False,True
888,VET_USDT.Y,Y,VET_USDT,VET,USDT,,True,True,STABLE,BASE_ASSET,False,True
889,PERP_BIGTIME_USDT.W,W,PERP_BIGTIME_USDT,BIGTIME,USDT,,True,True,STABLE,BASE_ASSET,False,True
890,BTC-3NOV23.2,2,BTC-3NOV23,BTC,USD,1698998400000.0,True,False,COIN,QUOTE_ASSET,False,True
891,TURBO_USDT.Y,Y,TURBO_USDT,TURBO,USDT,,True,True,STABLE,BASE_ASSET,False,True
892,XBTM24.0,0,XBTM24,BTC,USD,1719576000000.0,True,False,COIN,QUOTE_ASSET,False,True
893,pf_luna2usd.K,K,pf_luna2usd,LUNA,USD,,True,True,STABLE,BASE_ASSET,False,True
894,GMXUSDT_PERP.3,3,GMX-USDT-SWAP,GMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
895,ETH_USDC-PERPETUAL.2,2,ETH_USDC-PERPETUAL,ETH,USDC,,True,True,STABLE,BASE_ASSET,False,True
896,LTC_USDC-PERPETUAL.2,2,LTC_USDC-PERPETUAL,LTC,USDC,,True,True,STABLE,BASE_ASSET,False,True
897,AGLD_USDT.Y,Y,AGLD_USDT,AGLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
898,OGNUSDT_PERP.4,4,OGN-USDT,OGN,USDT,,True,True,STABLE,BASE_ASSET,False,True
899,IMXUSDT_PERP.4,4,IMX-USDT,IMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
900,SSV_USDT.Y,Y,SSV_USDT,SSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
901,FRONTUSDT_PERP.3,3,FRONT-USDT-SWAP,FRONT,USDT,,True,True,STABLE,BASE_ASSET,False,True
902,ONE_USDT.Y,Y,ONE_USDT,ONE,USDT,,True,True,STABLE,BASE_ASSET,False,True
903,PERP_APE_USDT.W,W,PERP_APE_USDT,APE,USDT,,True,True,STABLE,BASE_ASSET,False,True
904,pf_eosusd.K,K,pf_eosusd,EOS,USD,,True,True,STABLE,BASE_ASSET,False,True
905,NEAR_USDT.Y,Y,NEAR_USDT,NEAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
906,AVAXUSDT_PERP.3,3,AVAX-USDT-SWAP,AVAX,USDT,,True,True,STABLE,BASE_ASSET,False,True
907,ADAZ23.0,0,ADAZ23,ADA,BTC,1703851200000.0,True,False,STABLE,BASE_ASSET,False,True
908,fi_xrpusd_231229.K,K,fi_xrpusd_231229,XRP,USD,1703865600000.0,True,False,COIN,QUOTE_ASSET,False,True
909,PERP_SOL_USDT.W,W,PERP_SOL_USDT,SOL,USDT,,True,True,STABLE,BASE_ASSET,False,True
910,ARK_USDT.Y,Y,ARK_USDT,ARK,USDT,,True,True,STABLE,BASE_ASSET,False,True
911,JSTUSDT_PERP.3,3,JST-USDT-SWAP,JST,USDT,,True,True,STABLE,BASE_ASSET,False,True
912,FILUSDT_PERP.F,F,FILF0:USTF0,FIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
913,BICO_USDT.Y,Y,BICO_USDT,BICO,USDT,,True,True,STABLE,BASE_ASSET,False,True
914,DFIUSDT_PERP.0,0,DFIUSDT,DFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
915,WSMUSDT_PERP.0,0,WSMUSDT,WSM,USDT,,True,True,STABLE,BASE_ASSET,False,True
916,SNXUSDT_PERP.3,3,SNX-USDT-SWAP,SNX,USDT,,True,True,STABLE,BASE_ASSET,False,True
917,pf_galusd.K,K,pf_galusd,GAL,USD,,True,True,STABLE,BASE_ASSET,False,True
918,BTCUSD.7,7,BTCUSD,BTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
919,AUCTION_USDT.Y,Y,AUCTION_USDT,AUCTION,USDT,,True,True,STABLE,BASE_ASSET,False,True
920,TONUSDT_PERP.4,4,TON-USDT,TON,USDT,,True,True,STABLE,BASE_ASSET,False,True
921,XMRUSD_PERP.3,3,XMR-USD-SWAP,XMR,USD,,True,True,COIN,QUOTE_ASSET,False,True
922,SWEATUSDT_PERP.3,3,SWEAT-USDT-SWAP,SWEAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
923,SHIBUSDT_PERP.3,3,SHIB-USDT-SWAP,SHIB,USDT,,True,True,STABLE,BASE_ASSET,False,True
924,PERP_XMR_USDT.W,W,PERP_XMR_USDT,XMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
925,SYN_USDT.Y,Y,SYN_USDT,SYN,USDT,,True,True,STABLE,BASE_ASSET,False,True
926,CYBER_USDT.Y,Y,CYBER_USDT,CYBER,USDT,,True,True,STABLE,BASE_ASSET,False,True
927,EOSUSDT_PERP.4,4,EOS-USDT,EOS,USDT,,True,True,STABLE,BASE_ASSET,False,True
928,PERP_ZRX_USDT.W,W,PERP_ZRX_USDT,ZRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
929,LTC_USDT.Y,Y,LTC_USDT,LTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
930,ADA_USDC-PERPETUAL.2,2,ADA_USDC-PERPETUAL,ADA,USDC,,True,True,STABLE,BASE_ASSET,False,True
931,CSPRUSDT_PERP.3,3,CSPR-USDT-SWAP,CSPR,USDT,,True,True,STABLE,BASE_ASSET,False,True
932,EDU_USDT.Y,Y,EDU_USDT,EDU,USDT,,True,True,STABLE,BASE_ASSET,False,True
933,SUIUSDT_PERP.4,4,SUI-USDT,SUI,USDT,,True,True,STABLE,BASE_ASSET,False,True
934,BNX_USDT.Y,Y,BNX_USDT,BNX,USDT,,True,True,STABLE,BASE_ASSET,False,True
935,MTL_USDT.Y,Y,MTL_USDT,MTL,USDT,,True,True,STABLE,BASE_ASSET,False,True
936,TRXUSDT_PERP.4,4,TRX-USDT,TRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
937,BUSD_USDT.Y,Y,BUSD_USDT,BUSD,USDT,,True,True,STABLE,BASE_ASSET,False,True
938,1INCHUSDT_PERP.4,4,1INCH-USDT,1INCH,USDT,,True,True,STABLE,BASE_ASSET,False,True
939,IMXUSDT_PERP.3,3,IMX-USDT-SWAP,IMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
940,pf_ensusd.K,K,pf_ensusd,ENS,USD,,True,True,STABLE,BASE_ASSET,False,True
941,ETH-29MAR24.2,2,ETH-29MAR24,ETH,USD,1711699200000.0,True,False,COIN,QUOTE_ASSET,False,True
942,WSMUSDT_PERP.3,3,WSM-USDT-SWAP,WSM,USDT,,True,True,STABLE,BASE_ASSET,False,True
943,ALPHAUSDT_PERP.3,3,ALPHA-USDT-SWAP,ALPHA,USDT,,True,True,STABLE,BASE_ASSET,False,True
944,LUNC_USDT.Y,Y,LUNC_USDT,LUNC,USDT,,True,True,STABLE,BASE_ASSET,False,True
945,ETH-27OCT23.2,2,ETH-27OCT23,ETH,USD,1698393600000.0,True,False,COIN,QUOTE_ASSET,False,True
946,OG_USDT.Y,Y,OG_USDT,OG,USDT,,True,True,STABLE,BASE_ASSET,False,True
947,SANDUSDT_PERP.3,3,SAND-USDT-SWAP,SAND,USDT,,True,True,STABLE,BASE_ASSET,False,True
948,ALICE_USDT.Y,Y,ALICE_USDT,ALICE,USDT,,True,True,STABLE,BASE_ASSET,False,True
949,APTUSDT_PERP.F,F,APTF0:USTF0,APT,USDT,,True,True,STABLE,BASE_ASSET,False,True
950,SAND_USDT.Y,Y,SAND_USDT,SAND,USDT,,True,True,STABLE,BASE_ASSET,False,True
951,BTCUSD_PERP.3,3,BTC-USD-SWAP,BTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
952,PERP_ID_USDT.W,W,PERP_ID_USDT,ID,USDT,,True,True,STABLE,BASE_ASSET,False,True
953,PERP_CRO_USDT.W,W,PERP_CRO_USDT,CRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
954,PERP_FXS_USDT.W,W,PERP_FXS_USDT,FXS,USDT,,True,True,STABLE,BASE_ASSET,False,True
955,API3_USDT.Y,Y,API3_USDT,API3,USDT,,True,True,STABLE,BASE_ASSET,False,True
956,PERP_SNX_USDT.W,W,PERP_SNX_USDT,SNX,USDT,,True,True,STABLE,BASE_ASSET,False,True
957,ETH-PERPETUAL.2,2,ETH-PERPETUAL,ETH,USD,,True,True,COIN,QUOTE_ASSET,False,True
958,ICP_USDT.Y,Y,ICP_USDT,ICP,USDT,,True,True,STABLE,BASE_ASSET,False,True
959,GLMRUSDT_PERP.0,0,GLMRUSDT,GLMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
960,MKRUSDT_PERP.4,4,MKR-USDT,MKR,USDT,,True,True,STABLE,BASE_ASSET,False,True
961,TRBUSDT_PERP.3,3,TRB-USDT-SWAP,TRB,USDT,,True,True,STABLE,BASE_ASSET,False,True
962,JASMYUSDT_PERP.F,F,JASMYF0:USTF0,JASMY,USDT,,True,True,STABLE,BASE_ASSET,False,True
963,PEPE_USDT.Y,Y,PEPE_USDT,PEPE,USDT,,True,True,STABLE,BASE_ASSET,False,True
964,LTCUSD_PERP.K,K,pi_ltcusd,LTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
965,CFXUSDT_PERP.4,4,CFX-USDT,CFX,USDT,,True,True,STABLE,BASE_ASSET,False,True
966,FTMUSDT_PERP.3,3,FTM-USDT-SWAP,FTM,USDT,,True,True,STABLE,BASE_ASSET,False,True
967,BDVOL_USDC-29NOV23.2,2,BTCDVOL_USDC-29NOV23,BTCDVOL,USDC,1701244800000.0,True,False,STABLE,BASE_ASSET,False,True
968,XTZ-USD.8,8,XTZ-USD,XTZ,USD,,True,True,STABLE,BASE_ASSET,False,True
969,PERP_VET_USDT.W,W,PERP_VET_USDT,VET,USDT,,True,True,STABLE,BASE_ASSET,False,True
970,LTCUSDT_PERP.F,F,LTCF0:USTF0,LTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
971,PERP_BNB_USDT.W,W,PERP_BNB_USDT,BNB,USDT,,True,True,STABLE,BASE_ASSET,False,True
972,pf_renusd.K,K,pf_renusd,REN,USD,,True,True,STABLE,BASE_ASSET,False,True
973,pf_hftusd.K,K,pf_hftusd,HFT,USD,,True,True,STABLE,BASE_ASSET,False,True
974,PERP_NMR_USDT.W,W,PERP_NMR_USDT,NMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
975,RARE_USDT.Y,Y,RARE_USDT,RARE,USDT,,True,True,STABLE,BASE_ASSET,False,True
976,ETH_USDT.Y,Y,ETH_USDT,ETH,USDT,,True,True,STABLE,BASE_ASSET,False,True
977,AGIX_USDT.Y,Y,AGIX_USDT,AGIX,USDT,,True,True,STABLE,BASE_ASSET,False,True
978,SKL_USDT.Y,Y,SKL_USDT,SKL,USDT,,True,True,STABLE,BASE_ASSET,False,True
979,PERP_GMT_USDT.W,W,PERP_GMT_USDT,GMT,USDT,,True,True,STABLE,BASE_ASSET,False,True
980,AUDIO_USDT.Y,Y,AUDIO_USDT,AUDIO,USDT,,True,True,STABLE,BASE_ASSET,False,True
981,ETCUSDT_PERP.4,4,ETC-USDT,ETC,USDT,,True,True,STABLE,BASE_ASSET,False,True
982,EOS_USDT.Y,Y,EOS_USDT,EOS,USDT,,True,True,STABLE,BASE_ASSET,False,True
983,RUNE-USD.8,8,RUNE-USD,RUNE,USD,,True,True,STABLE,BASE_ASSET,False,True
984,DGB_USDT.Y,Y,DGB_USDT,DGB,USDT,,True,True,STABLE,BASE_ASSET,False,True
985,ROSEUSDT_PERP.4,4,ROSE-USDT,ROSE,USDT,,True,True,STABLE,BASE_ASSET,False,True
986,CKB_USDT.Y,Y,CKB_USDT,CKB,USDT,,True,True,STABLE,BASE_ASSET,False,True
987,SUSHI_USDT.Y,Y,SUSHI_USDT,SUSHI,USDT,,True,True,STABLE,BASE_ASSET,False,True
988,XRPZ23.0,0,XRPZ23,XRP,BTC,1703851200000.0,True,False,STABLE,BASE_ASSET,False,True
989,ETHUSD_PERP.3,3,ETH-USD-SWAP,ETH,USD,,True,True,COIN,QUOTE_ASSET,False,True
990,LTCUSDT_PERP.0,0,LTCUSDT,LTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
991,pf_ltcusd.K,K,pf_ltcusd,LTC,USD,,True,True,STABLE,BASE_ASSET,False,True
992,HFT_USDT.Y,Y,HFT_USDT,HFT,USDT,,True,True,STABLE,BASE_ASSET,False,True
993,ETH-3NOV23.2,2,ETH-3NOV23,ETH,USD,1698998400000.0,True,False,COIN,QUOTE_ASSET,False,True
994,NEOUSD_PERP.3,3,NEO-USD-SWAP,NEO,USD,,True,True,COIN,QUOTE_ASSET,False,True
995,FITFIUSDT_PERP.3,3,FITFI-USDT-SWAP,FITFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
996,fi_xbtusd_240329.K,K,fi_xbtusd_240329,BTC,USD,1711728000000.0,True,False,COIN,QUOTE_ASSET,False,True
997,CRV_USDT.Y,Y,CRV_USDT,CRV,USDT,,True,True,STABLE,BASE_ASSET,False,True
998,PERP_LRC_USDT.W,W,PERP_LRC_USDT,LRC,USDT,,True,True,STABLE,BASE_ASSET,False,True
999,pf_qntusd.K,K,pf_qntusd,QNT,USD,,True,True,STABLE,BASE_ASSET,False,True
1000,pf_linkusd.K,K,pf_linkusd,LINK,USD,,True,True,STABLE,BASE_ASSET,False,True
1001,KEY_USDT.Y,Y,KEY_USDT,KEY,USDT,,True,True,STABLE,BASE_ASSET,False,True
